CustomerID,FirstName,LastName,BirthDate,Education,Occupation,Gender,MaritalStatus,NumberCarsOwned,NumberChildrenAtHome,YearlyIncome,BikeBuyer
19969,Jake,Guo,3/25/1971 12:00:00 AM,Bachelors,Professional,M,S,4,0,133643,1
19971,Jeffery,Lu,7/5/1971 12:00:00 AM,High School,Management,M,S,3,5,130580,1
19972,Lindsay,Chander,11/17/1971 12:00:00 AM,High School,Management,F,M,4,5,90792,1
19973,Colin,Zhu,10/15/1970 12:00:00 AM,Bachelors,Professional,M,M,4,0,130107,0
19974,George,Fernandez,8/13/1970 12:00:00 AM,High School,Management,M,M,4,5,125615,0
19975,Brittney,Zhang,9/16/1970 12:00:00 AM,Partial High School,Professional,F,S,4,5,93888,1
19976,Tamara,Sun,4/7/1970 12:00:00 AM,High School,Management,F,M,4,5,123369,1
19977,Kristine,Gill,10/10/1970 12:00:00 AM,Partial High School,Professional,F,S,4,5,121641,1
19978,Marshall,Yuan,4/28/1971 12:00:00 AM,Partial High School,Professional,M,M,4,5,157933,0
19979,Janet,Browning,12/24/1971 12:00:00 AM,Partial High School,Management,F,M,4,5,144467,1
19980,Alexandra,Carter,8/3/1964 12:00:00 AM,Partial College,Professional,F,M,3,5,108049,0
19981,Kelly,Russell,3/18/1972 12:00:00 AM,Graduate Degree,Professional,F,M,0,0,92692,0
19982,Charles,Cox,1/22/1972 12:00:00 AM,Graduate Degree,Professional,M,S,0,0,119573,0
19984,Sara,Morris,6/7/1970 12:00:00 AM,Bachelors,Skilled Manual,F,M,1,1,52826,0
19985,Tamara,Ma,9/24/1969 12:00:00 AM,Bachelors,Skilled Manual,F,S,0,2,62823,0
19986,Jamie,Huang,7/13/1969 12:00:00 AM,Bachelors,Skilled Manual,F,S,0,2,39008,1
19987,Taylor,Moore,7/19/1971 12:00:00 AM,Graduate Degree,Professional,F,S,0,0,94292,0
19988,Jordan,Long,4/10/1971 12:00:00 AM,Graduate Degree,Professional,M,M,0,0,106897,0
19989,Ethan,Thompson,1/13/1971 12:00:00 AM,Graduate Degree,Professional,M,M,0,0,115313,1
19990,Peter,Rai,8/8/1971 12:00:00 AM,Graduate Degree,Professional,M,M,0,0,114437,0
19991,Jacob,Thomas,10/18/1971 12:00:00 AM,Graduate Degree,Professional,M,M,0,0,106128,0
19992,Stephanie,Hill,6/3/1971 12:00:00 AM,Graduate Degree,Professional,F,M,0,0,92833,0
19993,Nathan,Russell,11/20/1969 12:00:00 AM,Graduate Degree,Professional,M,M,0,0,105819,0
19994,Madeline,King,10/22/1968 12:00:00 AM,Bachelors,Skilled Manual,F,S,0,2,75749,1
19995,Jordyn,Gonzales,4/9/1968 12:00:00 AM,Bachelors,Skilled Manual,F,M,0,2,75764,0
19996,Grant,She,5/13/1968 12:00:00 AM,Bachelors,Skilled Manual,M,S,1,2,99186,1
19998,Laura,Liu,10/5/1967 12:00:00 AM,High School,Skilled Manual,F,S,3,5,56320,1
19999,Danielle,Brooks,1/16/1967 12:00:00 AM,Bachelors,Professional,F,S,1,0,65081,0
20000,Elijah,Diaz,10/23/1970 12:00:00 AM,Graduate Degree,Professional,M,M,0,0,124064,0
20001,Jordan,Hill,1/5/1970 12:00:00 AM,Graduate Degree,Professional,F,S,0,0,85000,1
20002,Elizabeth,White,5/6/1970 12:00:00 AM,Graduate Degree,Professional,F,M,0,0,104812,0
20003,Dalton,Gonzalez,6/21/1970 12:00:00 AM,Graduate Degree,Professional,M,S,0,0,124032,1
20004,Kaitlin,Perez,11/7/1970 12:00:00 AM,Graduate Degree,Professional,F,M,0,0,87488,0
20005,Kevin,Zhang,10/16/1967 12:00:00 AM,Bachelors,Skilled Manual,M,S,1,2,71936,1
20006,Grace,Morris,7/8/1967 12:00:00 AM,Bachelors,Skilled Manual,F,S,1,2,51152,1
20007,Ashley,Alexander,9/3/1967 12:00:00 AM,Bachelors,Skilled Manual,F,S,1,2,46668,1
20008,Jack,Foster,9/3/1966 12:00:00 AM,Graduate Degree,Professional,M,M,0,0,95954,0
20009,Noah,Walker,8/3/1966 12:00:00 AM,Graduate Degree,Professional,M,S,0,0,124103,1
20010,Jackson,Carter,12/16/1966 12:00:00 AM,Graduate Degree,Professional,M,M,0,0,129510,0
20011,Eduardo,Sanders,3/2/1966 12:00:00 AM,Graduate Degree,Professional,M,M,0,0,115226,1
20012,Jessica,Robinson,10/12/1966 12:00:00 AM,Graduate Degree,Professional,F,M,0,0,95813,0
20013,Jocelyn,Hughes,3/3/1969 12:00:00 AM,Graduate Degree,Professional,F,S,0,0,112434,0
20014,Anne,Blanco,3/7/1969 12:00:00 AM,Graduate Degree,Professional,F,M,2,5,98019,1
20015,Jenna,King,11/20/1969 12:00:00 AM,Graduate Degree,Professional,F,M,0,0,110901,0
20016,Katherine,Kelly,8/4/1965 12:00:00 AM,Bachelors,Professional,F,S,1,0,70083,0
20017,Anna,Sanders,10/15/1965 12:00:00 AM,Bachelors,Professional,F,S,1,0,65589,0
20019,Brittany,Diaz,10/21/1965 12:00:00 AM,Bachelors,Skilled Manual,F,M,2,3,100824,1
20020,Jacqueline,Foster,4/2/1965 12:00:00 AM,Bachelors,Skilled Manual,F,S,2,3,88413,0
20022,Arthur,Perry,6/22/1965 12:00:00 AM,Bachelors,Skilled Manual,F,M,1,4,57249,0
20023,Edward,Hughes,6/24/1965 12:00:00 AM,Graduate Degree,Professional,M,S,0,0,108721,0
20024,Fernando,Miller,11/10/1964 12:00:00 AM,Bachelors,Professional,M,S,1,0,68610,1
20025,Bryce,Bell,9/22/1964 12:00:00 AM,Bachelors,Professional,M,S,1,0,78410,1
20026,Jasmine,Richardson,7/24/1964 12:00:00 AM,Bachelors,Professional,F,S,1,0,61830,0
20027,Danielle,Murphy,12/17/1964 12:00:00 AM,Bachelors,Skilled Manual,F,M,3,5,71598,1
20028,Angela,Flores,11/6/1964 12:00:00 AM,Bachelors,Skilled Manual,F,S,3,5,95055,1
20029,Jan,Evans,10/24/1964 12:00:00 AM,Bachelors,Skilled Manual,F,M,2,2,89992,0
20030,Alexander,Harris,3/21/1964 12:00:00 AM,Bachelors,Skilled Manual,M,M,2,2,88302,1
20031,Devin,James,5/11/1964 12:00:00 AM,Bachelors,Skilled Manual,M,S,2,2,91990,1
20032,Marcus,Walker,3/11/1964 12:00:00 AM,Bachelors,Skilled Manual,M,S,2,2,98060,1
20033,Carlos,Turner,10/18/1963 12:00:00 AM,Bachelors,Professional,M,M,2,2,86008,1
20034,Wyatt,Turner,4/27/1963 12:00:00 AM,Bachelors,Professional,M,S,2,2,102662,1
20035,Cesar,Fernandez,3/1/1963 12:00:00 AM,Bachelors,Professional,M,M,2,2,111235,1
20036,Kate,Tang,4/7/1963 12:00:00 AM,Bachelors,Professional,F,M,2,2,80845,0
20037,Alyssa,Sanchez,3/10/1968 12:00:00 AM,Bachelors,Professional,F,S,1,0,80384,0
20038,Taylor,Price,6/22/1968 12:00:00 AM,Bachelors,Professional,F,S,1,0,85189,0
20039,Stephanie,Evans,4/8/1963 12:00:00 AM,Bachelors,Professional,F,S,2,2,87731,0
20041,Joe,Alvarez,10/26/1978 12:00:00 AM,High School,Manual,M,S,1,0,50756,0
20042,Brad,Deng,5/4/1974 12:00:00 AM,Bachelors,Skilled Manual,M,M,0,1,57988,0
20044,Jillian,Rana,4/25/1973 12:00:00 AM,High School,Manual,F,S,1,0,46433,0
20045,Andres,Shen,11/3/1973 12:00:00 AM,Bachelors,Skilled Manual,M,M,0,1,65186,0
20046,Peter,She,9/4/1973 12:00:00 AM,Bachelors,Skilled Manual,M,M,0,1,64577,0
20047,Ronnie,Huang,4/24/1973 12:00:00 AM,Bachelors,Skilled Manual,M,M,0,1,70544,0
20048,Virginia,Srini,7/5/1972 12:00:00 AM,High School,Manual,F,S,1,0,36421,1
20049,Colleen,Chavez,6/23/1971 12:00:00 AM,Partial High School,Manual,F,S,2,0,17011,0
20050,Adriana,Prasad,3/2/1972 12:00:00 AM,High School,Manual,F,S,1,0,38140,0
20053,Jessie,Yang,3/18/1972 12:00:00 AM,Partial College,Clerical,M,S,0,2,52823,1
20054,Clarence,Nara,11/23/1972 12:00:00 AM,Partial College,Clerical,M,S,0,2,47462,0
20055,Ruben,Ruiz,5/3/1971 12:00:00 AM,Partial High School,Manual,M,S,2,0,26413,1
20056,Johnny,She,11/23/1971 12:00:00 AM,Partial High School,Manual,M,S,2,0,22986,0
20057,Ramon,Zhou,1/15/1971 12:00:00 AM,Partial High School,Manual,M,S,2,0,19150,0
20058,Roger,Liu,2/7/1971 12:00:00 AM,Partial High School,Manual,M,S,2,0,12208,0
20059,Madison,Washington,1/6/1971 12:00:00 AM,High School,Manual,F,M,1,0,51466,0
20060,Kayla,Jackson,10/8/1971 12:00:00 AM,High School,Manual,F,S,1,0,34765,1
20061,Sharon,Nath,9/27/1971 12:00:00 AM,High School,Manual,F,S,1,0,43322,0
20062,Russell,Carson,9/16/1971 12:00:00 AM,High School,Manual,M,S,1,0,58991,1
20063,Kristy,Ortega,6/1/1970 12:00:00 AM,Partial College,Clerical,F,S,0,2,49089,1
20064,Whitney,Prasad,12/7/1971 12:00:00 AM,Partial College,Clerical,F,S,1,2,38848,0
20065,Grant,Lal,11/23/1971 12:00:00 AM,Partial College,Clerical,M,M,1,2,59814,0
20066,Marcus,White,8/14/1974 12:00:00 AM,Partial College,Clerical,M,S,1,3,50259,1
20067,Destiny,Thompson,10/10/1974 12:00:00 AM,Partial College,Clerical,F,S,1,3,49223,1
20068,Alexandria,Peterson,4/24/1974 12:00:00 AM,Partial College,Clerical,F,S,2,3,49155,0
20069,Jessica,Smith,7/27/1974 12:00:00 AM,Graduate Degree,Skilled Manual,F,S,0,0,60044,1
20070,Richard,Morris,4/9/1966 12:00:00 AM,Graduate Degree,Skilled Manual,M,M,0,0,86769,1
20071,Sean,Campbell,2/3/1966 12:00:00 AM,Graduate Degree,Skilled Manual,M,M,0,0,102894,1
20072,Kaitlyn,Martinez,4/19/1966 12:00:00 AM,Graduate Degree,Skilled Manual,F,M,0,0,81346,0
20073,Melissa,Cooper,1/6/1966 12:00:00 AM,Graduate Degree,Skilled Manual,F,M,0,0,98746,0
20074,Preston,Madan,8/26/1953 12:00:00 AM,High School,Manual,M,S,2,1,38072,1
20075,Aaron,Allen,5/18/1953 12:00:00 AM,High School,Manual,M,S,2,1,24829,0
20076,Beth,Vazquez,5/18/1953 12:00:00 AM,High School,Manual,F,S,2,1,21747,1
20078,Jose,Lee,10/21/1953 12:00:00 AM,High School,Manual,M,M,2,0,22338,0
20079,Alexandra,Taylor,5/7/1953 12:00:00 AM,High School,Manual,F,M,2,0,15194,0
20080,Maria,Stewart,6/24/1953 12:00:00 AM,High School,Manual,F,M,2,0,21983,0
20081,Jerry,Xie,1/17/1953 12:00:00 AM,High School,Manual,M,M,2,0,16253,0
11999,Johnny,Shan,6/5/1960 12:00:00 AM,Partial College,Skilled Manual,M,M,1,0,96380,0
20083,Terry,Kumar,6/14/1953 12:00:00 AM,High School,Manual,M,M,2,0,18763,0
20084,Alex,Stewart,2/5/1953 12:00:00 AM,High School,Manual,M,M,2,0,28688,0
20085,Jessica,Moore,4/28/1954 12:00:00 AM,Partial High School,Manual,F,M,2,0,24113,0
20086,Jeremiah,Hayes,10/9/1954 12:00:00 AM,Partial High School,Manual,M,M,2,0,14323,0
20087,Seth,Gray,2/14/1954 12:00:00 AM,Partial High School,Manual,M,M,2,0,14984,0
20088,Jose,Lewis,1/17/1954 12:00:00 AM,Partial High School,Clerical,M,M,2,0,26941,0
20089,Luis,Powell,5/6/1954 12:00:00 AM,High School,Manual,M,M,1,0,52895,0
20090,Blake,Edwards,7/22/1954 12:00:00 AM,High School,Clerical,M,M,1,0,52948,0
20091,Andrea,Parker,5/21/1954 12:00:00 AM,High School,Clerical,F,M,1,0,37611,0
20092,Ethan,Sharma,6/21/1954 12:00:00 AM,Partial College,Clerical,M,M,1,0,40473,0
20093,Megan,Clark,4/13/1954 12:00:00 AM,Partial College,Clerical,F,M,1,0,51149,0
20094,Lindsey,Chande,12/22/1955 12:00:00 AM,High School,Clerical,F,M,2,0,38801,0
20095,Ana,Flores,10/2/1955 12:00:00 AM,High School,Clerical,F,M,2,0,58821,0
20096,Jonathan,Lal,5/4/1955 12:00:00 AM,High School,Skilled Manual,M,M,2,0,46600,0
20097,Brittany,Griffin,9/4/1955 12:00:00 AM,Partial College,Clerical,F,M,1,0,53384,0
20098,Alexis,Lewis,11/14/1956 12:00:00 AM,High School,Skilled Manual,F,M,2,0,50240,0
20100,Jesse,Watson,3/27/1956 12:00:00 AM,High School,Skilled Manual,M,S,2,0,51185,0
20102,Arianna,Jenkins,5/3/1956 12:00:00 AM,High School,Skilled Manual,F,M,2,0,44802,0
20103,William,Robinson,12/14/1956 12:00:00 AM,Partial College,Clerical,M,M,1,0,67463,0
20104,Louis,Xu,8/25/1957 12:00:00 AM,High School,Skilled Manual,M,M,2,0,52888,0
20105,Alexis,Taylor,8/26/1957 12:00:00 AM,High School,Skilled Manual,F,M,2,0,35393,0
20106,Amber,Hall,9/21/1957 12:00:00 AM,High School,Skilled Manual,F,M,2,0,25852,0
20107,Danielle,Morris,3/8/1957 12:00:00 AM,Partial College,Clerical,F,M,1,0,43242,0
20108,Glenn,Gao,11/6/1958 12:00:00 AM,Partial College,Clerical,M,M,1,0,71922,0
20109,Katelyn,Stewart,7/3/1958 12:00:00 AM,Partial College,Clerical,F,S,1,0,60537,0
20110,Austin,Perry,1/23/1958 12:00:00 AM,Partial College,Clerical,M,M,1,0,60926,0
20111,Brittney,Zhu,9/20/1958 12:00:00 AM,Partial College,Clerical,F,M,1,0,46708,0
20112,Shelby,James,6/13/1958 12:00:00 AM,Graduate Degree,Skilled Manual,F,S,0,0,113133,0
20113,Christina,Murphy,5/25/1958 12:00:00 AM,Graduate Degree,Skilled Manual,F,M,0,0,119613,0
20114,Joseph,Thompson,7/5/1958 12:00:00 AM,Graduate Degree,Skilled Manual,M,M,0,0,130447,0
19245,Isaiah,King,2/27/1971 12:00:00 AM,Graduate Degree,Skilled Manual,M,M,0,0,112595,0
20116,Hannah,Bryant,1/24/1959 12:00:00 AM,Graduate Degree,Skilled Manual,F,M,0,0,101338,1
20117,Brandon,Jenkins,5/10/1972 12:00:00 AM,Graduate Degree,Skilled Manual,M,M,0,0,73025,0
20118,Jacqueline,Henderson,8/13/1972 12:00:00 AM,Graduate Degree,Skilled Manual,F,M,0,0,65706,0
20121,Dylan,Butler,7/4/1973 12:00:00 AM,Graduate Degree,Skilled Manual,M,M,0,0,67831,0
20122,Jeremy,Bailey,11/6/1973 12:00:00 AM,Graduate Degree,Skilled Manual,M,M,0,0,77542,0
20123,Aaron,Gonzalez,4/5/1973 12:00:00 AM,Graduate Degree,Skilled Manual,M,M,0,0,71069,0
20124,Natalie,Coleman,9/13/1973 12:00:00 AM,Graduate Degree,Skilled Manual,F,M,0,0,69419,0
20125,Natalie,Clark,9/20/1971 12:00:00 AM,Graduate Degree,Skilled Manual,F,M,0,0,91663,0
20126,Seth,Carter,10/17/1971 12:00:00 AM,Graduate Degree,Skilled Manual,M,M,0,0,112338,0
20127,Carlos,Sanders,2/17/1971 12:00:00 AM,Graduate Degree,Skilled Manual,M,M,0,0,118420,0
20128,Ian,Miller,4/15/1971 12:00:00 AM,Graduate Degree,Skilled Manual,M,M,0,0,116740,0
20129,Nicole,Stewart,10/19/1971 12:00:00 AM,Graduate Degree,Skilled Manual,F,S,0,0,96602,1
20131,Carolyn,Gutierrez,2/11/1964 12:00:00 AM,Graduate Degree,Manual,F,M,0,0,33823,0
20132,Jenny,Shen,8/8/1962 12:00:00 AM,Graduate Degree,Manual,F,M,0,0,41595,0
20133,Jorge,Li,10/10/1962 12:00:00 AM,Graduate Degree,Clerical,M,M,0,0,64831,1
20134,Franklin,Zhao,1/9/1962 12:00:00 AM,Graduate Degree,Clerical,M,M,0,0,45124,0
20136,Bonnie,Kennedy,12/13/1961 12:00:00 AM,Bachelors,Manual,F,M,0,0,12657,0
20138,Kendra,Moreno,6/21/1935 12:00:00 AM,Graduate Degree,Clerical,F,M,0,0,23109,0
20139,Connor,Wright,2/8/1979 12:00:00 AM,Bachelors,Manual,M,M,0,0,25516,0
20141,Angelica,Flores,12/12/1958 12:00:00 AM,Bachelors,Manual,F,M,0,0,19606,0
20142,Lydia,Lopez,11/6/1956 12:00:00 AM,Partial College,Manual,F,M,0,0,20284,0
20143,Jimmy,Suarez,10/1/1956 12:00:00 AM,Partial College,Manual,M,M,0,0,28410,0
20144,Roger,Lin,6/23/1956 12:00:00 AM,Partial College,Manual,M,M,0,0,24211,0
20145,Fernando,Lee,10/24/1954 12:00:00 AM,Partial College,Manual,M,M,1,0,18216,0
20146,Mackenzie,Hall,4/28/1940 12:00:00 AM,Partial College,Manual,F,M,1,0,24288,0
20148,Terry,Nath,6/20/1942 12:00:00 AM,Partial College,Manual,M,M,1,0,41322,0
20149,Heidi,Arun,10/3/1942 12:00:00 AM,Bachelors,Clerical,F,M,0,0,33471,0
20150,Gary,Rubio,12/20/1942 12:00:00 AM,Graduate Degree,Clerical,M,M,0,0,67320,0
20152,Rafael,She,7/8/1980 12:00:00 AM,Partial College,Manual,M,M,1,0,19456,0
20153,Diane,Sanz,5/25/1979 12:00:00 AM,Partial College,Manual,F,M,1,0,27010,0
20154,Raul,Luo,10/3/1978 12:00:00 AM,Partial College,Manual,M,S,1,0,20916,1
20155,Jay,Fernandez,10/7/1977 12:00:00 AM,Partial College,Manual,M,M,1,0,16722,0
20156,Jay,Madan,4/19/1977 12:00:00 AM,High School,Manual,M,S,2,0,11661,0
20157,Riley,Reed,10/10/1977 12:00:00 AM,High School,Manual,F,M,2,0,22000,0
20158,Rodney,Blanco,3/1/1979 12:00:00 AM,High School,Manual,M,S,0,1,17922,0
20159,Ernest,Zhu,6/4/1979 12:00:00 AM,Bachelors,Clerical,M,M,0,0,30750,0
20160,George,Garcia,11/9/1978 12:00:00 AM,Bachelors,Clerical,M,S,0,0,31657,0
20161,Albert,Sanz,6/20/1943 12:00:00 AM,Partial College,Manual,M,S,0,0,24320,0
20162,Kelsey,Nath,9/3/1943 12:00:00 AM,Partial College,Manual,F,M,1,0,23771,0
20164,Carol Ann,Rockne,7/15/1943 12:00:00 AM,Bachelors,Clerical,M,M,0,0,62591,0
20165,Kristina,Mehta,3/24/1943 12:00:00 AM,Bachelors,Clerical,F,M,0,0,53736,0
20166,Monique,Gutierrez,9/24/1961 12:00:00 AM,Graduate Degree,Clerical,F,S,0,0,60881,0
20167,Joe,Serrano,1/11/1961 12:00:00 AM,Graduate Degree,Clerical,M,S,0,0,66836,1
20168,Jessie,Serrano,8/3/1960 12:00:00 AM,High School,Manual,F,M,1,1,16542,0
20169,Garrett,Gray,9/25/1960 12:00:00 AM,Partial College,Manual,M,S,0,1,20725,0
20170,Jerome,Martin,6/22/1960 12:00:00 AM,Graduate Degree,Clerical,M,M,0,0,73940,0
20171,Bailey,King,9/26/1959 12:00:00 AM,Partial College,Manual,F,M,1,0,18264,0
20172,Kelli,Gao,11/17/1959 12:00:00 AM,Graduate Degree,Clerical,F,S,0,0,65068,0
20173,Dennis,Zhao,11/2/1975 12:00:00 AM,Bachelors,Skilled Manual,M,M,0,1,62162,0
20175,Alisha,Lu,4/3/1974 12:00:00 AM,Partial College,Clerical,F,S,1,0,37507,0
20176,Antonio,Alexander,12/6/1980 12:00:00 AM,Partial High School,Manual,M,S,2,0,11095,0
20177,Kelvin,Li,11/5/1980 12:00:00 AM,Partial High School,Manual,M,S,2,0,18569,1
20178,Deborah,Anand,2/24/1980 12:00:00 AM,Partial High School,Manual,F,S,2,0,22853,0
20179,Denise,Patel,10/3/1978 12:00:00 AM,High School,Manual,F,S,1,0,28933,0
20180,Amanda,Sanders,7/3/1962 12:00:00 AM,Partial College,Skilled Manual,F,M,1,0,72286,0
20181,Catherine,Brooks,3/20/1962 12:00:00 AM,Partial College,Skilled Manual,F,M,1,0,62120,0
20182,Isabelle,Price,6/25/1962 12:00:00 AM,Partial College,Skilled Manual,F,M,1,0,75160,0
20183,Sophia,Allen,11/8/1962 12:00:00 AM,Partial College,Skilled Manual,F,M,1,0,81409,0
20184,Jessica,Richardson,5/2/1961 12:00:00 AM,High School,Skilled Manual,F,M,2,3,49663,1
20185,Xavier,Cooper,9/5/1961 12:00:00 AM,High School,Skilled Manual,M,S,3,3,47200,1
20187,Robert,King,9/8/1961 12:00:00 AM,Partial College,Skilled Manual,M,M,1,0,99110,1
20188,Kimberly,Watson,7/5/1961 12:00:00 AM,Partial College,Skilled Manual,F,M,1,0,69017,0
20189,Grace,Hall,2/23/1967 12:00:00 AM,Partial College,Skilled Manual,F,S,1,0,48909,0
20190,Angela,Reed,9/26/1967 12:00:00 AM,Partial College,Skilled Manual,F,S,1,0,35297,1
20191,Chad,Rai,3/11/1967 12:00:00 AM,Graduate Degree,Professional,M,S,1,0,118150,1
20192,Amber,Campbell,8/19/1967 12:00:00 AM,Graduate Degree,Professional,F,S,1,0,103089,0
20193,Alyssa,Gray,6/15/1967 12:00:00 AM,Graduate Degree,Professional,F,S,1,0,87488,1
20194,Connor,Campbell,11/8/1960 12:00:00 AM,Partial College,Skilled Manual,M,M,1,0,94133,0
20195,Blake,Wilson,10/10/1960 12:00:00 AM,Partial College,Skilled Manual,M,M,1,0,73579,1
20196,Cameron,Perry,12/22/1960 12:00:00 AM,Partial College,Skilled Manual,M,M,1,0,88543,1
20197,Olivia,Johnson,6/21/1960 12:00:00 AM,Partial College,Skilled Manual,F,M,1,0,70016,0
20200,Noah,Gonzales,2/20/1959 12:00:00 AM,Graduate Degree,Professional,M,M,1,0,115907,1
20202,Alexandra,Jones,12/2/1959 12:00:00 AM,Graduate Degree,Professional,F,M,3,5,90140,1
20203,Roy,Blanco,9/23/1959 12:00:00 AM,Graduate Degree,Professional,M,M,0,0,150722,1
20204,Renee,Carlson,7/28/1959 12:00:00 AM,Graduate Degree,Professional,F,M,0,0,114647,0
20206,Olivia,Murphy,6/10/1958 12:00:00 AM,Bachelors,Professional,F,M,1,0,89252,0
20207,Angel,Bailey,4/25/1958 12:00:00 AM,Bachelors,Professional,M,M,1,0,108466,0
20208,Austin,Hayes,5/25/1958 12:00:00 AM,Bachelors,Professional,M,M,1,0,98009,0
20209,Andrea,Turner,6/9/1958 12:00:00 AM,Bachelors,Professional,F,M,1,0,85408,0
20210,Stephanie,Powell,10/5/1958 12:00:00 AM,Graduate Degree,Professional,F,M,0,0,116834,0
20211,Scott,Rodgers,5/15/1968 12:00:00 AM,Bachelors,Professional,M,M,1,2,105786,0
20212,Krista,Alonso,3/22/1970 12:00:00 AM,Graduate Degree,Management,F,M,1,4,106272,1
20214,Trisha,Liu,9/8/1968 12:00:00 AM,Bachelors,Professional,F,S,1,2,88494,0
20215,Ioannis,Xylaras,12/1/1968 12:00:00 AM,Bachelors,Professional,F,S,1,2,66174,1
20216,Shawn,Chander,6/20/1968 12:00:00 AM,Bachelors,Professional,M,M,1,2,96700,1
20217,Valerie,Wang,3/14/1967 12:00:00 AM,Bachelors,Professional,F,M,3,5,80331,1
20218,Drew,Xie,8/13/1967 12:00:00 AM,Bachelors,Professional,M,M,3,5,102892,1
20219,Colleen,Harrison,10/21/1969 12:00:00 AM,Graduate Degree,Management,F,M,0,0,128968,0
20220,Wendy,Carlson,7/17/1969 12:00:00 AM,Graduate Degree,Management,F,S,0,0,164794,1
20221,Kaylee,Sanders,5/15/1969 12:00:00 AM,Graduate Degree,Management,F,M,0,0,144913,0
20222,Melissa,Morgan,12/16/1967 12:00:00 AM,Bachelors,Professional,F,M,3,5,74686,0
20223,Terrance,Malhotra,10/8/1967 12:00:00 AM,Bachelors,Professional,M,M,4,5,104256,1
20224,Lawrence,Gill,9/2/1966 12:00:00 AM,Graduate Degree,Management,M,M,3,5,145539,1
20225,Sharon,Rai,11/1/1966 12:00:00 AM,Bachelors,Professional,F,S,0,0,97486,0
20226,Valerie,She,4/8/1966 12:00:00 AM,Bachelors,Professional,F,M,0,0,106064,0
20227,Louis,Zhang,11/8/1966 12:00:00 AM,Bachelors,Professional,M,M,0,0,140470,0
20228,Raymond,Arthur,6/23/1966 12:00:00 AM,Graduate Degree,Management,M,M,0,0,146271,0
20229,Austin,Walker,8/27/1965 12:00:00 AM,Bachelors,Professional,M,M,1,2,101231,0
20230,Gary,Munoz,4/12/1965 12:00:00 AM,Bachelors,Professional,M,M,1,3,93131,1
20231,Kelvin,Zhou,2/9/1965 12:00:00 AM,Bachelors,Professional,M,S,1,0,97461,0
20232,Franklin,Chande,5/11/1964 12:00:00 AM,Bachelors,Professional,M,M,2,3,111668,1
20233,Jenny,Raje,4/7/1964 12:00:00 AM,Bachelors,Professional,F,S,2,3,90105,1
20234,Gerald,Mehta,10/20/1964 12:00:00 AM,Bachelors,Professional,M,S,3,4,112944,1
20235,Kenneth,Deng,5/23/1964 12:00:00 AM,Bachelors,Professional,M,S,3,4,101558,1
20236,Cesar,Chandra,3/14/1963 12:00:00 AM,Bachelors,Professional,M,S,2,2,96994,1
20237,Hunter,Yang,2/19/1963 12:00:00 AM,Bachelors,Professional,M,M,1,0,98586,1
20238,Anna,Watson,12/14/1967 12:00:00 AM,Bachelors,Professional,F,S,0,0,107031,0
20239,Jill,Ortega,12/27/1967 12:00:00 AM,Bachelors,Professional,F,M,0,0,111942,0
20241,Cesar,Mehta,8/3/1961 12:00:00 AM,Partial College,Skilled Manual,M,M,1,0,86365,1
20242,Christopher,Thomas,7/7/1931 12:00:00 AM,Graduate Degree,Management,M,M,2,0,169688,0
20243,Tamara,Ye,6/21/1966 12:00:00 AM,Graduate Degree,Management,F,S,1,0,120886,1
20244,Dawn,Raji,5/17/1966 12:00:00 AM,Graduate Degree,Management,F,S,1,0,134184,0
20245,Darren,Malhotra,8/9/1966 12:00:00 AM,Graduate Degree,Management,M,S,1,0,156669,1
20246,Mindy,Xu,2/19/1966 12:00:00 AM,Bachelors,Professional,F,M,1,0,113476,0
20247,Kristina,Lopez,7/26/1966 12:00:00 AM,Bachelors,Professional,F,S,1,0,99380,1
20248,Gina,Suarez,3/3/1960 12:00:00 AM,Partial College,Skilled Manual,F,M,1,0,64876,0
20249,Tasha,Kumar,7/3/1960 12:00:00 AM,Partial College,Skilled Manual,F,S,1,0,89335,0
20250,Charles,Garcia,6/26/1960 12:00:00 AM,Partial College,Skilled Manual,M,M,1,0,90710,0
20252,Darrell,Raje,6/23/1960 12:00:00 AM,Partial College,Skilled Manual,M,M,1,0,85964,0
20253,Veronica,Kapoor,4/13/1965 12:00:00 AM,Bachelors,Professional,F,S,1,0,89928,0
20254,Dana,Gutierrez,5/16/1965 12:00:00 AM,Bachelors,Professional,F,S,4,5,106812,1
20255,Stephanie,Russell,8/5/1965 12:00:00 AM,Bachelors,Professional,F,M,4,5,100553,1
20256,Javier,Serrano,5/4/1964 12:00:00 AM,Bachelors,Professional,M,S,1,0,114095,1
20257,Roy,Carlson,7/25/1964 12:00:00 AM,Bachelors,Professional,M,S,1,0,91973,1
20258,Katelyn,Ward,4/24/1963 12:00:00 AM,Bachelors,Professional,F,S,1,0,78657,0
20259,Jenny,Andersen,9/28/1963 12:00:00 AM,Bachelors,Professional,F,S,2,0,83744,1
20260,Ethan,Martinez,5/18/1962 12:00:00 AM,Partial College,Skilled Manual,M,S,1,0,82064,1
20261,Mariah,Rivera,3/26/1962 12:00:00 AM,Partial College,Skilled Manual,F,M,1,0,70022,0
20262,Brett,Prasad,6/1/1962 12:00:00 AM,Partial College,Skilled Manual,M,M,2,4,80047,1
20263,Steve,Zhou,12/16/1962 12:00:00 AM,Partial College,Skilled Manual,M,S,2,4,98019,1
